,ALogp2,nB,nP,nBr,nI,ATS7i,AATS3v,AATS8v,ATSC3c,ATSC5m,ATSC6i,ATSC7i,AATSC4c,AATSC5c,AATSC6c,AATSC7c,AATSC8c,AATSC2m,AATSC8m,AATSC4e,AATSC8e,AATSC5p,AATSC1i,AATSC4i,AATSC5i,AATSC3s,AATSC5s,MATS1c,MATS2c,MATS6m,MATS6v,MATS2p,MATS3p,MATS2i,MATS8i,GATS1c,GATS3c,GATS4c,GATS5c,GATS6c,GATS7c,GATS8c,GATS3m,GATS4m,GATS1e,GATS2e,GATS6e,GATS4p,GATS5p,GATS6p,GATS8p,GATS3i,GATS4i,GATS5i,GATS6i,GATS7i,GATS8i,GATS2s,GATS4s,GATS5s,GATS7s,GATS8s,VE3_Dzm,VR1_Dzm,VE3_Dzv,VR1_Dzv,VR2_Dze,VE2_Dzp,VR2_Dzp,VR2_Dzi,VE1_Dzs,VE3_Dzs,VR1_Dzs,nBase,BCUTw-1l,BCUTc-1l,nBondsD2,nBondsQ,SpMin4_Bhm,SpMin1_Bhp,SpMax2_Bhi,SpMax1_Bhs,SpMax5_Bhs,SpMin5_Bhs,C2SP1,C1SP2,C2SP2,C3SP2,C1SP3,C2SP3,C3SP3,C4SP3,VCH-5,VCH-6,SC-6,VC-5,ASP-2,AVP-7,CrippenLogP,VE3_Dt,VR2_Dt,nwHBd,nHBint3,nHdNH,nHsSH,nHsNH3p,nHssNH2p,nHsssNHp,nHtCH,nHdCH2,nHCHnX,nHCsats,nHAvin,nHmisc,nsLi,nssBe,nssssBem,nsBH2,nssBH,nsssB,nssssBm,ndCH2,nssCH2,ntCH,nsssCH,nddC,nssssC,nsNH3p,nssNH2p,ndNH,ntN,nsssNHp,naaN,nddsN,naasN,nssssNp,naOm,nsOm,nsSiH3,nssSiH2,nsssSiH,nssssSi,nsPH2,nssPH,nsssP,ndsssP,nddsP,nsssssP,nsSH,ndS,nssS,ndssS,nssssssS,nSm,nsGeH3,nssGeH2,nsssGeH,nssssGe,nsAsH2,nssAsH,nsssAs,ndsssAs,nddsAs,nsssssAs,nsSeH,ndSe,nssSe,naaSe,ndssSe,nssssssSe,nddssSe,nsBr,nsSnH3,nssSnH2,nsssSnH,nssssSn,nsI,nsPbH3,nssPbH2,nsssPbH,nssssPb,SHBd,SwHBd,SHBint4,SHBint5,SHBint6,SHBint7,SHBint9,SHdNH,SHsSH,SHssNH,SHsNH3p,SHssNH2p,SHsssNHp,SHtCH,SHdCH2,SHCHnX,SHAvin,SHmisc,SsLi,SssBe,SssssBem,SsBH2,SssBH,SsssB,SssssBm,SdCH2,StCH,SddC,SdssC,SsNH3p,SssNH2p,SdNH,SsssNHp,SddsN,SssssNp,SaOm,SsOm,SsSiH3,SssSiH2,SsssSiH,SssssSi,SsPH2,SssPH,SsssP,SdsssP,SddsP,SsssssP,SsSH,SdS,SdssS,SssssssS,SSm,SsGeH3,SssGeH2,SsssGeH,SssssGe,SsAsH2,SssAsH,SsssAs,SdsssAs,SddsAs,SsssssAs,SsSeH,SdSe,SssSe,SaaSe,SdssSe,SssssssSe,SddssSe,SsBr,SsSnH3,SssSnH2,SsssSnH,SssssSn,SsI,SsPbH3,SssPbH2,SsssPbH,SssssPb,minwHBd,minHBa,minHBint3,minHBint5,minHBint6,minHBint7,minHBint9,minHdNH,minHsSH,minHsNH3p,minHssNH2p,minHsssNHp,minHtCH,minHdCH2,minHCHnX,minHCsats,minHCsatu,minHAvin,minHmisc,minsLi,minssBe,minssssBem,minsBH2,minssBH,minsssB,minssssBm,minsCH3,mindCH2,minssCH2,mintCH,mindsCH,minddC,mindssC,minaaaC,minssssC,minsNH3p,minssNH2p,mindNH,minsssNHp,minddsN,minssssNp,mindO,minaOm,minsOm,minsSiH3,minssSiH2,minsssSiH,minssssSi,minsPH2,minssPH,minsssP,mindsssP,minddsP,minsssssP,minsSH,mindS,mindssS,minssssssS,minSm,minsGeH3,minssGeH2,minsssGeH,minssssGe,minsAsH2,minssAsH,minsssAs,mindsssAs,minddsAs,minsssssAs,minsSeH,mindSe,minssSe,minaaSe,mindssSe,minssssssSe,minddssSe,minsBr,minsSnH3,minssSnH2,minsssSnH,minssssSn,minsI,minsPbH3,minssPbH2,minsssPbH,minssssPb,maxwHBd,maxHBint3,maxHBint7,maxHBint8,maxHBint10,maxHdNH,maxHsSH,maxHsNH2,maxHsNH3p,maxHssNH2p,maxHsssNHp,maxHtCH,maxHdCH2,maxHCHnX,maxHAvin,maxHmisc,maxsLi,maxssBe,maxssssBem,maxsBH2,maxssBH,maxsssB,maxssssBm,maxdCH2,maxssCH2,maxtCH,maxsssCH,maxddC,maxssssC,maxsNH3p,maxssNH2p,maxdNH,maxaaNH,maxsssNHp,maxddsN,maxssssNp,maxaaO,maxaOm,maxsOm,maxsSiH3,maxssSiH2,maxsssSiH,maxssssSi,maxsPH2,maxssPH,maxsssP,maxdsssP,maxddsP,maxsssssP,maxsSH,maxdS,maxssS,maxaaS,maxdssS,maxddssS,maxssssssS,maxSm,maxsCl,maxsGeH3,maxssGeH2,maxsssGeH,maxssssGe,maxsAsH2,maxssAsH,maxsssAs,maxdsssAs,maxddsAs,maxsssssAs,maxsSeH,maxdSe,maxssSe,maxaaSe,maxdssSe,maxssssssSe,maxddssSe,maxsBr,maxsSnH3,maxssSnH2,maxsssSnH,maxssssSn,maxsI,maxsPbH3,maxssPbH2,maxsssPbH,maxssssPb,hmin,LipoaffinityIndex,ETA_dAlpha_A,ETA_dPsi_B,ETA_dBeta,ETA_Beta_ns_d,ETA_EtaP,nHBAcc_Lipinski,IC2,CIC5,BIC2,Kier2,nAtomP,nAtomLAC,MDEC-11,MDEC-14,MDEC-44,MDEO-22,MDEN-11,MDEN-12,MDEN-22,MDEN-23,MLFER_A,MLFER_BO,PetitjeanNumber,n3Ring,n4Ring,n8Ring,n9Ring,n10Ring,n11Ring,n12Ring,nG12Ring,nFRing,nF4Ring,nF5Ring,nF6Ring,nF7Ring,nF8Ring,nF10Ring,nF12Ring,nFG12Ring,nT4Ring,nT8Ring,nT10Ring,nT12Ring,nTG12Ring,n3HeteroRing,n4HeteroRing,n8HeteroRing,n9HeteroRing,n10HeteroRing,n11HeteroRing,n12HeteroRing,nG12HeteroRing,nFHeteroRing,nF4HeteroRing,nF5HeteroRing,nF6HeteroRing,nF7HeteroRing,nF8HeteroRing,nF10HeteroRing,nF12HeteroRing,nFG12HeteroRing,nTHeteroRing,nT4HeteroRing,nT6HeteroRing,nT8HeteroRing,nT10HeteroRing,nT11HeteroRing,nT12HeteroRing,nTG12HeteroRing,LipinskiFailures,JGI2,JGI3,JGI4,JGI5,JGI6,JGI7,JGI9,JGI10,VE2_D,VR1_D,WTPT-5,XLogP,TDB7u,TDB9v,TDB6e,TDB8e,TDB2i,TDB4i,TDB5i,TDB6i,TDB7i,TDB7s,TDB10s,PPSA-3,DPSA-1,FPSA-3,RPCG,RPCS,RNCS,TPSA,LOBMIN,geomShape,RDF20m,RDF45m,RDF50m,RDF55m,RDF80m,RDF20v,RDF90e,RDF35p,RDF30i,RDF40i,RDF45i,RDF60i,RDF65i,RDF70i,RDF75i,RDF15s,RDF20s,RDF30s,RDF35s,RDF40s,RDF45s,RDF50s,RDF55s,RDF60s,RDF65s,RDF70s,RDF75s,RDF80s,RDF85s,RDF90s,RDF95s,RDF105s,E2m,E3m,Dm,E1v,E2v,E3v,Dv,L3e,E2i,pIC50
14,5.184729000000012,0,0,0.0,0.0,20360.274319870663,181.414205417968,153.82456449387448,-0.0004250686712915395,52.11661406184004,-10.911447720776833,15.723366239409998,0.00026952706451395097,0.0003092129919453396,-0.0014626299712408733,0.0013385417596405386,-0.0015570418998385278,0.3963872623790501,2.769484348234577,0.0017939440895105199,0.007271622536170226,0.008231996916366386,-0.4777037162942765,-0.16708722667810258,0.114330319386071,0.1247304909560725,0.07637980535279794,-0.4109034943970936,-0.05843323214174636,-0.1249479552154105,-0.11306499616171925,-0.06719852487977432,-0.021735880189763083,-0.12767696974009962,0.04237153270140679,1.3967905955892783,1.0379443445389591,0.8754061500484297,0.9445282836225806,1.064508040040058,0.8707591650947557,1.0448926972501809,0.9524659530809556,1.0266220932672925,0.6182990126881479,0.7015196232793075,0.9122253283695536,1.1130587242738803,0.8880000610224263,1.0397990590507866,0.865904755501415,0.9171087063185724,0.9047167441951988,0.7067215636290958,0.8746240465369597,0.7280875149500109,0.8089925564551044,0.558252931750271,0.8422614411573405,0.8336071065987067,0.7468636846183183,0.8887656275849355,-14.21893736288098,289.04721956425965,-5.947508830707519,277.40981434503317,10.317661759759561,0.0032668648907851045,9.23299545630566,9.35474920694424,0.029960689553011705,-9.822033493467638,258.2500608131285,1,11.98829486693872,-0.3268779451981066,1.0,0.0,1.6653134979944513,1.978984156305521,3.903265719864241,5.260840248409542,4.047783952802117,1.386512539666051,0,5,5,1,4,4,0,0,0.0,0.04007834230632086,0.0,0.09531890674200702,0.2961877874478245,0.010345459141902312,2.4197900000000008,-5.487030955974364,13.275900441606733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4266379283194759,0.0,6.097657199205263,5.873413165039787,5.679782577150915,6.437834358472744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1421410724783736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7200699693457633,0.0,5.873413165039787,5.679782577150915,0.8815817482078259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5304035774280633,0.7122939499874024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.047278668418188514,0.0,0.0,0.0,-0.1421410724783736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.57227675946922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5562526102649175,0.0,0.0,0.0,0.0,0.4266379283194759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7731685462038096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01768364984882842,8.119979349215496,0.0,0.0,-3.75,1.5,0.8678,6,4.588758439731456,0.3200000000000003,0.780050463920168,10.85782272456871,7,4,0.0,0.0,0.0,0.0,0.0,0.21081851067789192,0.33333333333333337,1.0920483450836267,0.18,2.3010000000000006,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.08672086720867199,0.04305555555555556,0.03555555555555557,0.02243650793650793,0.020601662887377182,0.012932256235827666,0.007887654320987656,0.0072152015586359015,0.00014017393945865117,367.94156742155786,15.557392424499842,-0.3980000000000001,6.513825885822301,1417.9084243155044,43.6819571211681,58.375664262599145,358.03969687769774,645.7707988248729,794.7516266822954,944.3836772766887,1119.5941647714787,23.677336928872947,34.14561516865687,39.4518499636059,334.69824545490934,0.04772340291099985,0.08959163247768571,0.9635973200257016,4.769681900616933,237.7813883636799,2.3975425713775413,0.9886906150596132,1.0358026932087991,8.806708515612078,14.229960002614007,9.445458562693435,8.390882381676727,2.752854738785981,13.821780662247741,8.00268786936812,23.386392308088283,37.87976840389288,36.2322170427698,32.37150555603993,29.288072142229858,32.896888097802204,18.91461695650048,16.710863956719738,8.824811461179328,22.64893576269569,22.302200417798876,24.754427648300403,27.57509247510325,57.2103678422389,37.70902005966,27.11564072033925,22.431119897021173,28.025344274290894,14.642674557118768,41.101548254549535,20.429681571111253,13.280231434122465,10.304871433206914,13.408098251832008,0.23368274997280736,0.2581345236221562,1.1817049174056942,0.5721191911247543,0.3200992647297165,0.21993395738240848,1.1121524132368792,1.4920063107575234,0.5620464005726576,6.374
87,0.26388769000000073,0,0,0.0,0.0,22349.326270975944,182.8612050881069,165.91904597445992,0.10569096336719967,-290.620559064669,3.840595123555272,5.240057987293653,-0.0007319239540919773,0.0009461166994670393,-0.0005440685029716937,0.0001540254328109071,-0.0014872145945828185,1.6790619982823278,2.702090090505425,-0.0064034008333333425,0.00820979076086979,-0.007286751528422045,-0.10245695416024757,-0.09608302061074396,0.07725802766296612,-0.06392055798785883,0.13518073544864778,-0.4376939818525181,-0.046406116704031566,-0.062057809658336516,0.045092316972334096,-0.10548816401531304,0.011621547298023165,-0.17005316092059305,0.07368465266142997,1.4137686686720796,1.0445990909903036,1.0790602127696525,0.9620793223018764,1.0823546232337122,0.9479220243105232,0.8992062655806352,1.0081027549948751,1.0081920431633875,0.654646144858273,0.7376374746866957,1.0935357807718238,1.0769485505237375,0.976871056723444,0.8842233970140094,0.8835065952637106,0.9534190965945027,0.9892976704462424,0.8135204034929109,0.8768985388393528,0.9217611992006473,0.7982870235724929,0.5948486077094987,1.0446852485915457,0.906566026682,0.9854845844595456,0.7796413514354157,-7.8643760611483975,518.3136273683003,-5.099145277240748,648.4594007888048,14.037143904168243,0.009776452895921722,16.12455307558697,13.732707327821306,0.08957579464270701,-8.926879534927568,543.2522483968389,1,11.89,-0.3354421452851993,4.0,0.0,1.672543836665659,1.9784827895592842,3.9098413774297263,5.187084975361149,4.834734576760372,1.4267646017566136,0,4,10,2,4,5,0,0,0.04714045207910317,0.09575156319021427,0.0,0.08988951306648868,0.2997809707306315,0.00822458044271338,1.8692999999999995,-16.642011658741833,12.34370777406916,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8681731345847988,0.0,6.241702633055652,11.566616872943063,8.301996469374425,15.446349798643016,6.674639945093359,0.0,0.0,0.4133554313682519,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4764825785336957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0169817389667677,0.4203749254042433,5.252319136661913,2.1992338506592377,1.2455354621789267,1.9796997024148444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4620489816480081,0.7224264807982652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6988617167673072,0.0,-0.2849042514879516,0.0,1.4289370995977584,0.0,-0.5625062880792047,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.358119154592323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4203749254042433,5.966662484026867,0.0,5.73867122169908,0.0,0.0,0.4548177032165469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2637859153615008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017356509981224844,7.946643873447907,0.0,0.0,-3.5,2.0,0.9096,9,5.073684179450871,0.29304511722130394,0.8120587456454783,15.699537201851195,7,4,0.0,0.0,0.0,0.33333333333333337,0.0,0.3380617018914065,0.25,1.1547005383792517,0.39299999999999996,2.7020000000000013,0.4782608695652174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.08805031446540869,0.04038065843621399,0.04562091503267975,0.022901891252955053,0.01755200630977029,0.012674004787100023,0.009093750000000005,0.007550306658050763,0.005549505888638167,676.4355656062758,12.052878822125525,0.5630000000000001,6.418810579305933,1331.1972106073526,44.547986148508905,55.836894097625844,349.3186172628638,644.1465103774649,780.0443584037563,927.3191898893203,1059.5117679162092,27.634229252022934,36.13028206041294,32.54763888070521,265.04350763798595,0.04190842767520603,0.08809341792691193,0.3158277883723083,1.5033878838694483,203.81216512350028,1.7246780209939168,0.8030540777592545,1.525924475543852,20.036193920447925,17.005765833999163,20.852600141381885,23.267783271813865,3.3413691054560664,35.65999034655878,17.9742612697613,39.57635768737729,51.9904740256203,65.2820013776039,52.96772116354914,66.78463993045061,57.83828946258858,50.139110668213746,21.65860841497461,12.594361178157275,50.70272793570317,76.94853263077012,51.51380530119522,78.88132132293262,48.56838458243746,62.108157650016544,49.336291944883826,63.257892019585476,58.21542646925057,75.58622400813726,70.43455126223745,41.657712230265496,47.10908427047014,54.41463349447112,41.8388772580789,0.42896841659007934,0.21044225842009293,1.0664038591603089,0.4311213056042194,0.4536265654455422,0.2230022829874428,1.1077501540372043,1.3657273493306987,0.5059668267487533,5.678
35,0.8860456900000034,0,0,0.0,0.0,21950.366094954297,157.99926422873094,135.4787426527989,-0.01776232550823821,-660.0932297604354,-16.048049307442387,31.610283833186607,0.0007020500822512043,-0.0005690520181566202,-0.0004262210184566248,0.0006944058796326673,-0.0010506679936840247,-1.1593558309010483,5.239545660014857,0.0021530928127700974,0.009714615148020056,-0.0026483392052248345,-0.102533151485519,-0.028477579614758768,0.11867435633136372,0.1850513226628106,0.07854876047179693,-0.39011375062252457,-0.05452104535629726,-0.008535922819766544,-0.03138160953781257,-0.13598926649019946,-0.0801099631084908,-0.16409677981933302,0.01870724077529369,1.3491103887366571,1.0827205657052754,1.1047923573389566,1.22525153187503,0.9690789571179494,0.9695539959993829,0.8999053705269091,0.9399358394408346,0.8981070282966902,0.6047552589009212,0.7242503337481041,0.8009772479234615,0.9307398770577406,0.9494498524165176,1.0151221902215857,0.8806097491243176,0.9482693358993288,0.8527622278561818,0.7810324544104904,0.9199257152650268,0.7128313435798098,0.7565447147474855,0.5457109410577645,0.906712470174728,0.9572349344492848,0.7600736353706259,0.7361846190137386,-4.765348868584887,232.61677866221183,-3.208143246391523,2040.6057845150146,8.958745649399527,0.01341569613767459,10.223261161743313,9.116009480561349,0.22490734640080007,-3.879373563941925,253.4127274256685,1,11.9,-0.3788345901357594,1.0,0.0,1.610528654025159,1.9783555502177,3.8786388779215133,5.536495601127684,3.831418444888317,1.3631863531005466,0,1,5,1,3,8,1,0,0.09128709291752768,0.18995216732776646,0.0,0.10617239235763093,0.2934952104540491,0.01276887947673587,2.781400000000001,-6.315354286362204,26.180163431308323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41744407523493016,0.0,5.9779368504527595,5.7301442308870545,5.542424176548914,7.806996686199317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.09906137146216444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7860714810615603,0.0,5.7301442308870545,5.542424176548914,2.3839115737287893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3247105872062426,0.6906101190476189,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.022361111111111054,0.0,0.0,0.0,-0.09906137146216444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.534258366927018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4230851124705275,0.0,0.0,0.0,0.0,0.41744407523493016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2249052620080292,0.0,0.6805350966905035,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14695247211949258,8.297591078864782,0.0,0.0,-7.5,1.5,0.99593,4,4.559584410556528,0.5098039215686248,0.7817024492976749,9.467455621301776,6,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,1.796,0.4666666666666667,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.09413580246913576,0.05478395061728395,0.04307189542483661,0.02163888888888888,0.01744368858654573,0.011469468739876905,0.009147727272727278,0.0074937931503588065,0.003454947199534189,246.33271934900608,5.959726534456241,0.9990000000000001,6.425596355380633,1134.0508049245004,42.78680458302711,53.716371885697754,348.7539059377176,648.9051354035487,797.7743709741493,930.9696286896466,1089.6146670684486,21.13115150832269,27.138213990659104,25.18379338080598,257.69312985136656,0.03822299341975892,0.0994587739182379,0.12824161693678016,0.5350001626559725,161.02354228191342,1.0215258044427435,0.8449858230435678,0.8507431878555456,10.818080210587757,9.636840043508892,10.497205339266037,12.986953773663787,2.140855537310117,10.920733322402489,9.165698797496011,37.838556457213706,44.834211027698814,50.22872592552144,39.23841052133689,49.44117226461452,39.88895068094981,30.563064718355783,20.620368192518747,8.464054352427834,29.343762582346002,26.415123815495445,38.9140574112473,46.07468838659714,41.18054484338654,47.00796214569771,38.56390354800593,38.08677362471272,41.718552715256436,19.334224440928885,46.53204410516899,20.03296024438433,18.355083295924373,24.452104752063427,4.95625091164514,0.22299791806083613,0.2255525862961029,1.1283911719689157,0.5284200822051028,0.3184391086325226,0.24770582906183405,1.0945650198994596,1.4981848709206176,0.4454733187432171,8.0
