pIC50
0.6044208895972222
0.5543147588100747
0.5441278153424968
0.5393246151329321
0.5378757180705093
0.5028096916084613
0.49352153481803124
0.49287852813757965
0.49097875714918565
0.47127757264829045
0.4683993922559866
0.4680998825173584
0.46778135401570964
0.4666733409179307
0.45962086292636745
0.45902794045469864
0.4478376498644512
0.4376668647417953
0.4373821074392502
0.4342534347397204
0.4300736015749728
0.4279418003269228
0.4241856200281354
0.4193809830112257
0.41640056544864684
0.4127558326070116
0.40816011522529205
0.4040791850333611
0.4017570272824332
0.3907290422186049
0.37996738428670357
0.37244734146575603
0.3642627197436916
0.3641395531124045
0.36290803860278087
0.3616346785007788
0.3605363156118034
0.35679219931713874
0.35650438721272487
0.3556621807712252
0.35489713547752744
0.3530011218040806
0.35300112180408033
0.35021435514365834
0.34999727090849553
0.34999727090849553
0.34896488582417634
0.34838663567526684
0.3483232565351928
0.34689329062724705
0.34548814212517637
0.3444802256541523
0.34368028303818854
0.33961496792251966
0.3390415938215575
0.33880056955702825
0.33581265956405326
0.33120345927079975
0.3290436041046248
0.3279738316686034
0.3272011988819527
0.3248181817970598
0.32476911266993963
0.3195851222016502
0.3195851222016502
0.3195851222016502
0.31957639976479085
0.31957639976479085
0.31957639976479085
0.31957639976479085
0.319496940154496
0.319496940154496
0.319496940154496
0.3171185137399315
0.3151523629482829
0.3121514196143558
0.3113112985502031
0.3109036041866454
0.30878210595169286
0.3084451449507327
0.307888341974051
0.307888341974051
0.30697260686685823
0.3061119578253704
0.3058024402232136
0.3055000744944048
0.3038234752080153
0.3035071489635023
0.3034802743947037
0.30293355705863445
0.30139792032385654
0.2996811566403606
0.29802609592763785
0.2976960176586503
0.29706202509108315
0.29701755618084535
0.296742324898236
0.2959699106368145
0.295904161682954
0.29585130261460035
