,Wlambda3.unity,C1SP2,C2SP2,C2SP3,Kier2,MDEC-33,MOMI-XZ,WTPT-5,VR2_A,ATS7i,AATS8dv,AATS3v,AATS8v,ATSC6dv,ATSC2d,ATSC3d,ATSC4d,ATSC8d,ATSC2s,ATSC3s,ATSC5s,ATSC6pe,ATSC3p,ATSC2i,ATSC8i,AATSC6m,AATSC7m,AATSC8m,AATSC6v,nBondsD,SssCH2,SsF,PEOE_VSA2,PEOE_VSA7,SlogP_VSA1,SlogP_VSA3,SlogP_VSA5,EState_VSA4,EState_VSA8,EState_VSA9,VSA_EState2,VSA_EState3,VSA_EState4,SLogP,nBondsD2,nHCsats,nssCH2,SHBint2,SHBint4,SHBint7,SHCsatu,LipoaffinityIndex,nHBAcc_Lipinski,SRW9,TDB8v,TDB9v,TDB2i,TDB4i,TDB7i,TDB10s,RDF80m,RDF30i,RDF30s,RDF45s,RDF55s,RDF80s,pIC50
105,20.06490176,4,11,5,13.5168,10.81281725,4.177948545,12.10450436,11.112770765446305,22585.21332312543,5.781512605042018,190.75925135495655,170.33592383018598,-66.91140495867768,-7.755702479338844,-2.8393388429752062,-8.739173553719011,5.168925619834712,19.054444444444442,-21.04888888888889,15.345555555555553,-3.0010776859504285,-0.22456498123915944,-54.066578823614066,31.76215134151194,-2.2050035018869125,-2.9695347918679373,2.4269164014926825,-1.3470131604529278,4,-1.0708506405269824,40.34798355493236,9.589074368143644,30.18337432000784,15.787319034968565,20.804433175141472,18.40509473754901,5.008912523954532,10.418196129746054,15.577057825802939,36.24145125935981,16.223826116260735,5.929812834425722,2.0526,4.0,5.0,4.0,14.056196738119741,6.3211651325302425,16.094372415901642,3.5427824357791318,6.3992579648063135,9,6.6052979209482015,1279.5560676705306,1491.6765107784693,351.18890308225036,651.5485756791337,1105.0110376561463,44.61929073106814,7.816968119990343,28.407751157454147,29.141473649609235,48.1768566365166,40.13056343408831,32.59675124035429,5.071
81,17.70601596,3,10,5,11.74380165,8.206120302999999,5.126738277,12.04269226,10.660177425761667,18513.191875039687,5.0673076923076925,183.03092018654155,169.04612054425738,-75.81084198385237,-8.555555555555559,-6.222222222222222,-7.0,4.555555555555556,4.044448716305697,-1.7561087615874194,27.10476739715495,-3.6680333333333337,-2.4596474248946887,-43.7696668299769,31.604077936668748,-3.29337521378388,-1.7368456907146843,1.976697902590805,-0.27411893981384744,3,0.16861774025232099,40.16031844206401,9.589074368143644,23.61409167478161,11.050456081168516,22.55465239698223,23.968546229246012,16.638731084113136,10.418196129746054,5.733667477162185,25.046725729871373,7.779583139396554,6.691277816293045,2.2669000000000006,3.0,5.0,4.0,5.10679837310072,6.1856464686169454,15.261081588279145,2.411189453608961,8.015928035690626,6,6.6052979209482015,1212.9347360821562,1410.7289228243258,349.73216632185745,657.7518207737247,1082.5404078456133,38.73818140806201,8.75899170691815,24.930280392210445,16.264513426451526,36.76082172134552,46.192674780627605,41.843757341777575,5.796
42,16.42281118,2,5,7,10.34693878,6.727527969,4.445466815,8.933129676,6.432755183753822,21506.28171535108,4.027027027027027,166.5528327441456,141.61521427239032,19.84000000000001,-11.120000000000005,-7.960000000000003,-3.6,6.560000000000002,54.61667500000002,40.297525000000014,-31.587847222222237,-0.25350000000000583,-0.9264995716108146,-36.39515284152,13.610564855619886,1.6945041641982364,-0.6712142750089747,2.3246059377764854,0.5988187079637468,2,1.0875607255515711,65.77678221894963,9.589074368143644,30.89228342893664,11.050456081168516,16.00989599106965,31.749653560165648,0.0,5.316788604006331,5.733667477162185,25.18595890768855,2.12069433813582,5.712827611301639,2.1262,2.0,9.0,6.0,5.567014894709548,6.12874752792817,9.544043128561006,0.7383915580120937,8.202813035923691,5,6.580639137284948,1070.9248152617618,1283.4878432925714,359.6646146378725,659.097364839595,1137.2864126584545,45.01571574596001,7.9675897012138375,38.09391345944604,41.67128919006027,67.38841706827989,41.663172689605695,40.65702887997682,8.229
21,21.22501371,3,9,4,12.80799667,8.185671017,6.671658065,9.421576744,6.706975970912633,24901.521953728512,3.692307692307693,190.7946471826856,154.59616285027315,-4.167128347183767,-10.529701446598956,-8.516158818097876,-9.142197599261312,1.1101877500769457,33.42578058205943,16.538447727505893,-19.035737491877843,-0.5726294552169936,-2.604913054354212,-20.177221231961692,5.0051452944627215,-3.8655807450446735,5.494470873527359,-0.07413250662312093,-5.105513427338499,3,1.5731703707627442,40.29139476720755,9.589074368143644,42.67056301139546,5.733667477162185,11.21535880699783,39.121072089086645,6.06636706846161,0.0,10.84019487200289,39.719473293559254,9.1127614953827,6.118317629294079,2.4367,3.0,8.0,7.0,7.2260495491969845,6.107764258850197,6.28315011238145,0.7361908418861882,7.614309664745028,7,5.093750200806762,1147.1829319667418,1321.0006487388655,350.44455706691735,641.8691261567358,1074.4031058581322,34.87827013954786,12.679666148357425,29.22259570778397,29.662602360062298,35.01782679473609,55.90525245246533,53.373688366093035,7.301
6,28.331348900000002,1,11,4,12.45925926,5.888306537,14.34113176,12.46570277,12.867851203900996,23699.47706921607,3.2384615384615385,179.38247282115677,147.49960457552203,-67.60204081632654,-10.15625,-8.109375,-7.265625,0.15625,15.006731859410436,9.341872165532887,-10.211380385487537,-4.08593469387755,-2.3678001502314947,-24.55829237790468,5.0085303073320215,-6.560260335028964,3.7446965937247794,0.9002984625174687,-5.208755916404142,2,2.170019132813492,40.22280510147307,4.794537184071822,36.60419594293385,11.050456081168516,11.21535880699783,18.40509473754901,6.06636706846161,5.316788604006331,5.733667477162185,28.355699195212072,2.8274601059019067,6.589969195060822,3.1302000000000016,2.0,8.0,7.0,6.186408490642027,6.070390337123389,11.802785180078311,0.7231217832442131,8.859164110777575,6,5.093750200806762,1173.50527415029,1368.9112736490276,352.4736105085454,649.6268282184933,1089.1074997692335,36.3192241945432,5.598523816891445,31.002245124355728,31.533109126229878,37.26320786488301,43.10270448058292,17.443150300166323,5.856
55,32.94034521,1,10,3,13.1852552,5.690958738,15.92095519,12.481781300000002,20.910323555166066,22600.07539107672,3.7063492063492074,180.6497871703207,155.8712071379266,-35.70021545090796,-10.75623268698061,-9.063711911357343,-6.742382271468143,-0.8448753462603882,13.570791012619267,12.55486303477993,-4.672052939365967,-3.849020714065868,-3.4024672136315264,-27.36979926681555,5.034696791172459,-3.195875662752374,2.9705027126401014,-0.14322800318779247,-0.7143950356307801,2,1.0553077510153859,40.21808427212277,9.803449708026353,23.61409167478161,11.15945887427257,22.559103725310802,17.547724606320003,11.629818560158606,5.425791397110385,10.470530430962237,26.390158125379955,1.3531127697992775,9.64479529272297,2.3494,2.0,7.0,7.0,0.0,6.15589964741645,6.439201238510282,0.7598132645430659,8.41887878558083,7,5.093750200806762,1262.5875162876098,1410.908181263469,355.07827503745943,653.9481377968738,1105.8572599208642,35.296338457516576,8.836513784646886,21.25039177375192,13.772062359610587,30.089490660048465,46.09441528352258,26.50059249095651,5.921
61,12.84005967,2,5,3,13.18120328,5.797013385,2.941191634,16.29683911,9.804091877826211,29954.039023459893,3.0594059405940595,177.94945345818584,143.98626965039622,-101.80873109796188,-9.760000000000009,-11.840000000000005,-7.160000000000003,3.7200000000000006,44.1609572771325,-21.28813907760489,-22.800394862866376,-5.290925491124258,1.1344845994689692,-44.794759607496815,13.670206751275664,-0.8929183347264317,0.6684423605624624,-2.9569187114108137,1.886157409093305,4,1.419459371860565,40.69084774768424,19.497896622948648,18.050640183084614,5.733667477162185,30.770050098277288,11.984273114623006,6.255769183511404,0.0,10.470530430962237,28.128548323307506,2.4060149437670177,5.837427470124567,-0.4565999999999966,7.0,11.0,11.0,0.0,6.152937977795244,11.84843621480162,2.3769495621158643,7.4691675875037005,10,5.198497031265826,1060.2928537948171,1160.7876737320892,364.82109059751457,633.5373201171424,1053.6321698098068,32.55782651526813,18.40544505154347,40.81264186267743,43.084228765662836,47.651827503671,78.51471828782664,80.59793615363273,6.155
95,31.40871634,4,11,6,16.01169591,12.86643631,4.277708862,12.09369231,15.433265486812711,32042.20737389375,4.0548780487804885,180.68312574913068,145.05701110564542,-108.62040816326531,-3.668571428571432,-3.191428571428573,-11.94408163265306,14.770612244897956,17.119047619047617,-0.7281746031746039,-30.68438208616781,-5.636952040816329,-0.4908983260220469,-54.75645766895402,36.900548249854594,-7.244173668136068,1.6049998586133905,8.00437930421518,-7.001947224563379,4,-0.11563502870854525,40.54676226870358,9.589074368143644,49.239845656621675,15.787319034968565,25.54129612894152,39.17630633662088,5.008912523954532,10.418196129746054,15.207393384762284,37.823066851871225,7.682909971081765,6.216677820995422,3.5557000000000025,4.0,11.0,4.0,5.762172653081125,6.243813300857428,15.680274555455133,3.454298110876548,8.931243173370685,9,6.6052979209482015,1101.915139935983,1520.492645775034,347.4469975713165,642.6331271937784,1058.2478596864971,43.456355067782724,9.101512430056555,36.4608938794295,34.456393887048925,43.19791629769036,52.46649987143736,42.02781915400933,5.585
75,7.555618605,3,10,5,11.74380165,8.206120302999999,1.85354556,9.014332291,10.660177425761667,17769.230557423893,5.297029702970296,186.96242293427693,171.38533608657258,-93.7344,-8.126399999999997,-5.9743999999999975,-5.8096,3.9823999999999993,5.6139888888888905,-1.8828999999999991,22.81053333333333,-4.201076439999999,-2.87843085300944,-42.772316893571364,30.800104940996604,-4.144917778485476,-3.0022283348876138,1.846139705367145,-0.6086199005810423,3,-0.1872850375254571,40.13919237504633,4.794537184071822,23.61409167478161,5.733667477162185,27.35364090938262,23.968546229246012,10.572364015651528,5.101407525739723,10.470530430962237,24.907836840982483,4.910046208668144,6.552196026169589,2.693900000000001,3.0,5.0,4.0,0.0,6.250376364533429,14.16461582155654,2.5118838980534046,7.710488164599052,6,6.6052979209482015,1168.7317193326571,1319.0446224099744,348.31677547867673,654.4062817295952,1048.2094603121013,32.36113402533044,8.568667108525865,21.71449205273163,20.132694670497134,44.48269103471855,42.4694033783634,31.555609610798744,6.149
117,13.80161991,3,10,5,11.58847737,5.929010811,2.2087574030000003,8.60500568,24.756945213732575,28948.59916435136,2.7433398310591293,191.46464621710567,161.87128771969074,-28.76991559717886,-10.233090530697199,-7.6347554630593155,-4.97814776274714,-2.082206035379809,36.124446521327656,-47.3152888045289,-6.574825338403499,-1.8855623048907384,-5.135050378500843,-22.609032802118968,-0.4868600533488008,-0.2021641975544448,-0.49477893069125706,1.803669410882368,-2.9273428146747373,3,0.8182051515021329,13.977912761171382,4.794537184071822,55.009290680482856,11.050456081168516,26.59153719579868,35.39699154902478,21.01167387394805,10.30076712495354,5.733667477162185,18.385050746848048,4.0669371885513215,7.6723415363456775,3.737820000000003,3.0,7.0,6.0,2.51683500753031,7.2219033425490045,2.691683453749818,0.6934494181760495,7.915536354478656,6,6.555356891810665,1295.2260487074686,1488.3238534413038,340.6849393181752,638.591199415435,1085.88725004065,31.139267505521204,18.903877157559453,29.024177818248873,25.899674656485768,42.30871726973661,44.5908564282757,35.012918071518676,6.553
34,9.38605414,4,6,6,11.62015827,7.502028533,2.157426987,12.10666257,6.56123880348714,22365.72651807373,5.162393162393163,180.88340399270007,161.89066065608588,-39.548816568047336,-6.911242603550296,-6.497041420118343,-7.674556213017754,-0.1538461538461545,113.43111028928337,56.21948964497039,7.228506636259039,-2.5423958579881925,-1.0630827511531111,12.97514973185326,16.776665562871493,-1.8610525163914624,-1.5617794227764756,7.046318707131518,-1.4731730395290792,1,1.1902318288323432,78.32869295724805,4.794537184071822,30.89228342893664,10.470530430962237,17.391657324441304,30.650320858474952,6.196843571613075,9.967957041894415,10.470530430962237,20.6093098407567,0.0,5.770251759300628,3.2426000000000017,1.0,8.0,6.0,0.0,6.302240834215894,8.196692575275291,0.7622000820147463,9.593086694866674,6,6.580639137284948,1101.5580210816097,1280.9256859903892,367.0707059873352,661.873128785931,1082.5061145930654,45.19392274010949,14.80357407595027,29.547936006611945,29.144466506597084,77.11433375908877,61.669764607174095,58.168025991707594,8.215
104,12.80122426,4,11,5,13.5168,10.27914346,2.8576141089999996,12.09423678,13.48230066990316,21756.239301190977,5.892857142857142,190.04946940265785,173.34800451273094,-70.4300826446281,-8.755702479338844,-2.7666115702479326,-8.284628099173556,5.6638016528925625,20.498888888888885,-27.01,5.131111111111101,-4.4708735537190165,-0.28313760008815986,-54.066578823614066,31.876772761887857,-4.626789953934063,1.8171340457454024,-2.335500905778766,-2.329906234200112,4,-0.9632192201280336,40.321021495245105,9.589074368143644,30.18337432000784,15.787319034968565,20.804433175141472,18.40509473754901,5.008912523954532,10.418196129746054,15.577057825802939,36.018691342215746,16.179384141514653,6.0442158620865865,2.0526,4.0,5.0,4.0,13.978778761255453,8.744398370963246,27.21899111219131,3.4909160827225088,6.4684120658308375,9,6.6052979209482015,1182.0552605609696,1356.0518475585816,350.9143755313333,652.4414400001889,1062.2583777541886,37.19549583281104,12.753044144681587,19.780800591745,22.949198696754607,46.6941741267724,44.10591414434222,58.60417886526442,5.367
66,17.54260614,2,5,3,9.796296296,5.345015106,7.648594302999999,12.35442729,8.747853115525055,16958.13374705902,3.924050632911392,176.2524735985693,151.21268405055892,11.788279773156912,-8.343100189035914,-8.539224952741023,-8.600661625708888,-1.609168241965974,13.374999999999984,-4.715277777777779,6.909722222222212,-2.093257844990548,0.332998106178231,-41.53973974326289,8.09565765304272,-1.6254091116221512,8.688110837308077,-2.8215341081163814,-0.382069596873374,2,1.414638241915479,39.80114458443834,14.597986892098177,18.050640183084614,11.15945887427257,16.00989599106965,18.90801031431363,6.06636706846161,5.425791397110385,5.733667477162185,25.22733350613904,1.4344019577152762,8.714380328589037,0.5590999999999999,2.0,7.0,6.0,0.0,6.092371134066907,9.969044846432416,1.2799279295601722,6.184525920996466,6,5.093750200806762,1160.7377858088155,1393.4741853739965,359.40866886887915,647.5215082391933,1120.548055407951,39.39799454306987,3.103623592091432,25.74986572524923,22.320014332887325,30.543763392643537,41.56515336093346,17.298088326420352,5.481
50,9.345323152,1,5,6,10.29244002,6.120241929,2.3635498740000003,9.13702974,14.526869452393164,24463.936329436427,4.679012345679013,179.76131331190206,146.90677501530175,28.63979665940451,-12.891580161476352,-12.504421376393696,-4.34563629373318,6.617070357554788,117.50053141162869,201.89649919652092,-124.49245891234192,-0.5102058823529638,-4.158291942438999,13.214132502782926,15.769237698965675,-3.103706588736922,0.2946106004040826,3.845349260460144,-4.543116100636553,3,-0.17019766254501967,78.0151572417443,4.794537184071822,30.89228342893664,5.733667477162185,21.238649960405414,24.825916360475023,7.0476719826771905,0.0,5.733667477162185,13.758269938376586,0.0,0.1472702924470264,2.1362000000000005,3.0,8.0,6.0,0.0,6.165177208247013,5.942534098711128,0.7637807067271352,8.661775310252882,6,6.580639137284948,995.767098230821,1288.3338415698508,373.74205219218567,660.6176547240958,1130.5493211306705,37.472282524919294,9.716003525928716,35.828030282399546,52.993325664572794,66.79930908813742,92.63357102230971,52.34742914831542,8.824
108,15.92112124,1,10,5,9.871281774,2.9481593060000004,3.6278094430000003,5.610243521,22.41498428149427,22527.481842425226,2.436111111111111,177.60806648269454,143.87249694673892,7.2585340769748,-10.60840156639374,-7.914916340334643,-6.898896404414384,5.896048415806337,36.28532040604349,-47.461771448181715,-10.518675580304533,-1.3409537201851198,-4.004734709015842,-29.21110525071178,10.756232341096537,0.9728671681943092,1.8577614252541856,-0.14046947827273745,-1.2076460931034776,3,1.0105780506136754,13.802239900886569,4.794537184071822,36.45573492063363,11.050456081168516,26.59153719579868,30.389367852172022,5.563451491696997,5.316788604006331,5.733667477162185,12.702394967246153,3.0406175201562107,6.7272872355885545,2.3059000000000003,3.0,7.0,6.0,2.8464415405498134,7.4250356699026705,3.0908818832341933,0.6782857379062737,7.198403207648041,5,0.0,1149.589963252061,1409.7297831439246,342.0301868044781,645.4551711965091,1099.1662729162822,31.106521989218248,6.4677345526662275,27.461589626136785,23.7115064044892,36.44835555049527,33.775050500769765,18.741483487334158,6.244
24,13.29044879,3,7,6,11.74380165,7.268825662999999,3.289497753,14.60858946,9.330276199068784,21672.15532179213,3.7948717948717943,176.64450912244538,155.2907876263206,5.31065088757398,-9.770710059171595,-10.063609467455617,-3.9689349112426036,4.096153846153844,12.621835963182134,19.517792570677194,2.2415762656147327,-0.8801795857988245,-2.315569588540206,-33.07494412536398,16.456186809607985,0.2918214282756578,-0.28075667650251196,5.023074568834033,0.3475466395104059,1,2.675241217627026,40.21756179915521,4.794537184071822,43.025017565859855,11.050456081168516,11.21535880699783,30.389367852172022,18.90801031431363,10.30076712495354,10.995559031900672,18.577298602193263,11.974328844402802,6.394511687039572,2.7335800000000012,1.0,8.0,6.0,0.0,6.099090092927746,8.894946969172254,0.7171977863306325,8.11845833263752,6,6.580639137284948,1126.189735157614,1358.8348362873116,351.4324803788621,658.203349403681,1085.9301653346608,33.3615472165832,11.325655165559235,34.188907534203054,25.916545518781408,39.56497356274035,40.838329900666736,28.203405818730502,8.456
98,31.74933919,4,11,6,16.01169591,12.86643631,5.168950861,12.09369231,15.433265486812711,32042.20737389375,4.0548780487804885,180.68312574913068,145.05701110564542,-108.62040816326531,-3.668571428571432,-3.191428571428573,-11.94408163265306,14.770612244897956,17.119047619047617,-0.7281746031746039,-30.68438208616781,-5.636952040816329,-0.4908983260220469,-54.75645766895402,36.900548249854594,-7.244173668136068,1.6049998586133905,8.00437930421518,-7.001947224563379,4,-0.11563502870854525,40.54676226870358,9.589074368143644,49.239845656621675,15.787319034968565,25.54129612894152,39.17630633662088,5.008912523954532,10.418196129746054,15.207393384762284,37.823066851871225,7.682909971081765,6.216677820995422,3.5557000000000025,4.0,11.0,4.0,5.762172653081125,6.243813300857428,15.680274555455133,3.454298110876548,8.931243173370685,9,6.6052979209482015,1084.098187803781,1475.5572409499207,347.53305666987563,640.4100160373252,1039.3322742659702,39.34080226153564,9.461308273350404,39.537509820369046,36.71671647345855,51.038557083538635,60.76402927927939,35.08664498606596,5.444
4,18.76413187,4,7,4,11.74380165,6.168480171000001,7.174381827,12.42293597,7.1786256266745125,23116.846715403808,3.7454545454545456,184.88944789497344,151.26799756879032,-48.07119971520114,-9.269846920612322,-8.563189747241013,-9.692061231755073,0.15557137771448956,9.250652664056007,15.878080376567373,-9.808996875123619,-3.3593428978284163,-2.3472051283592528,-25.687822823832676,10.7305176851487,-5.664423399185514,5.290758775433994,3.4587304033241155,-5.395190407866827,2,2.1975593062625824,40.18149520974581,14.573052889090853,36.60419594293385,5.733667477162185,11.21535880699783,28.76308341331783,6.06636706846161,4.9839785209472085,5.733667477162185,32.429836551012805,0.0,6.381449784036157,2.1335,2.0,8.0,7.0,0.0,6.087768308379493,6.300177374635866,0.7234997261837088,8.030208071338278,6,5.093750200806762,1140.932324758428,1401.1325722417466,353.86102022988985,648.1531269124145,1088.8874199542179,35.33403389311635,8.18399646405147,28.899883098983043,26.77033733792107,33.46122317185129,45.045509114762325,27.575381699560623,6.387
5,28.20600031,1,10,4,13.1852552,5.690958738,9.335995317,9.404751614,20.910323555166066,23446.36201879271,3.2595419847328246,180.44837491545874,156.87192388508794,-38.456599286563616,-10.852556480380493,-9.326991676575503,-6.225921521997623,-2.1177170035671837,17.315150614348,14.941901175848859,-6.497365900383143,-3.8798311533888232,-4.269789459653237,-17.8696900678162,7.494165570123728,-3.861650691213984,3.622639497427816,-0.5695812816538756,-1.5823966134928917,2,2.152656472503267,40.24869441394503,4.794537184071822,30.034913297707618,5.733667477162185,22.559103725310802,23.968546229246012,11.629818560158606,0.0,10.470530430962237,28.14604867295701,0.0,6.776272583886857,3.2349000000000023,2.0,8.0,8.0,0.0,6.096453978203073,6.2673030708009865,0.7285632645430662,8.986685584010742,6,5.093750200806762,1229.1061681701738,1358.1142233804042,351.097672551191,646.6747028841273,1094.5899916412422,31.83024346135301,5.174512510650311,30.652770724842128,24.284019784085736,30.804059540722083,50.94942912417239,20.15431874010858,6.31
44,17.62676745,2,5,8,9.871281774,7.826583972999999,4.131992513999999,9.153215608,8.023012247136537,24577.000513808456,2.92,167.27375917586485,138.05239977354032,47.13580246913582,-10.032921810699584,-9.94650205761317,-7.267489711934157,-0.9190672153635124,17.025720164609044,15.791152263374482,6.372770919067216,0.4984691358024552,-2.716740470816944,-31.48495173634491,4.828920860646491,2.666676169248612,-0.1103981898382662,5.413166229841108,1.2079355873810036,2,4.561137540270473,40.146887328515454,9.589074368143644,43.733926674788655,5.733667477162185,16.00989599106965,37.667559606327046,31.749653560165648,0.0,5.733667477162185,28.251328560352174,0.0,5.930150620433358,2.2232000000000003,2.0,11.0,8.0,0.0,5.965906429441338,6.100204573491213,1.2347890406712834,7.9165474427244655,5,7.655864017616056,1058.0681307031412,1254.648281780631,352.5656416466652,650.7580490008378,1107.1694089133566,28.936834085946714,10.038113662294977,45.10803892604432,46.89839379298204,45.286383759894726,40.40122939140829,36.52570522174367,8.959
118,23.13378353,3,10,9,13.53329865,7.280092754,3.0197980369999997,11.79452242,26.551731691243397,32549.35169052166,2.76639566395664,179.18079373882154,165.5323770541994,-45.14860806752701,-9.895361577794002,-3.496895544192841,-0.9013878743608472,-0.16855368882395932,36.76881987092197,-36.24789335130926,-5.159200491783079,-2.0738462563915223,-1.9481179255604597,-30.01798662468759,-5.483647521644441,-1.9308858341864863,-1.7373247019908868,1.108272129549955,-3.2833993982219942,3,5.272450508696421,14.080168416143856,4.794537184071822,67.47195313255682,16.367244685174846,26.59153719579868,60.701297246950766,33.97725190278664,15.617555728959873,5.733667477162185,18.941556175596236,7.773547668595949,7.742357239055318,4.244000000000003,11.0,12.0,10.0,2.327463020993953,7.058799499198344,2.4755347802723406,1.9180690035119798,7.790175398842791,7,6.6052979209482015,1309.924043418861,1493.4243226532556,340.87223229987205,634.3512143359786,1056.0683138022232,27.59179411586395,21.843687806866328,42.49473210152185,36.19086331143847,45.499662514850314,46.979594553778895,64.156762924801,6.602
103,21.19066933,4,11,5,13.5168,9.872451502,3.660173215,12.09130319,14.865927173764064,20810.23571921093,5.775700934579438,190.04946940265785,170.30564008191683,-93.8757024793388,-9.755702479338844,-3.7666115702479335,-8.211900826446282,7.040661157024795,20.387777777777774,-25.565555555555555,15.797777777777775,-5.346884297520672,-0.28313760008815964,-54.066578823614066,36.585825567073066,-4.77825055174259,-0.5659651406967346,3.4649705847125114,-1.720065515074833,4,-0.8827923933226134,40.29844016851587,9.589074368143644,42.316108456931055,15.787319034968565,20.804433175141472,18.40509473754901,5.008912523954532,10.418196129746054,15.577057825802939,35.85660439663985,16.146246658203307,6.116981601295151,2.0526,4.0,5.0,4.0,13.94327961380876,6.294982857771203,15.922723852243367,3.454298110876548,6.517341990111105,9,6.6052979209482015,1305.2174276935518,1647.439908196205,351.45505868934333,650.8889797177114,1098.842876363562,49.59375357586279,11.605423583049175,27.592650580403824,28.678116823016534,32.992790671976515,41.51221853625196,39.21477992070381,6.292
7,20.78236142,1,5,4,11.92344045,5.345015106,6.282922335,16.03387382,6.476010227803353,29602.011212256137,2.8642857142857143,171.415316001752,138.00506080248678,-2.97742542327331,-10.383767804353663,-11.073367374361727,-7.185971513034129,-1.6971244289169585,16.671765355788466,19.74431156499148,-2.0106228910985697,-2.01344246170385,-3.3406656624323965,-9.643894533499893,16.329506668145914,-4.238499034880668,4.997935793638469,1.913553330515519,-7.122689576207928,2,5.59914939548649,40.269315463587226,4.794537184071822,31.519133788687817,5.733667477162185,11.21535880699783,18.40509473754901,19.15587988028676,4.899909730850478,5.733667477162185,32.92686148195992,0.0,5.931631683582684,1.2655000000000012,2.0,12.0,11.0,0.0,5.994047462866738,6.21302576496316,0.7132992523800155,8.521721903954628,7,5.093750200806762,1026.18874079187,1203.6278417142132,359.8103782424089,638.4239805396568,1082.5982276817717,29.07638120674384,6.176274399097076,45.36481202238215,32.73760566251924,34.18680170549331,55.32736946245923,33.90352653936658,5.824
46,16.60541197,2,5,7,10.54338843,6.727527969,4.188314721,9.146156598,6.577344083474102,24650.295612623617,3.8,171.69864672818557,140.63732052901918,65.56461374154503,-9.658953364186553,-11.437166251335,-7.9216803132787454,4.865076539693843,55.41593983624068,39.99554260116293,-74.67435524702344,1.6670676041295445,-2.0801046346652807,-26.87657324566308,13.042505571016257,3.228797697090246,0.8373703799659035,3.864666101304875,0.20177592500198388,2,1.1858018599683011,66.43762712260299,9.589074368143644,30.89228342893664,5.733667477162185,16.00989599106965,31.749653560165648,4.899909730850478,0.0,5.733667477162185,26.596892422471093,0.0,5.7481709754991686,2.468400000000001,2.0,9.0,6.0,0.0,6.106917622677518,6.043709938296143,0.7383915580120937,8.891910798582881,5,6.580639137284948,1092.1523520252395,1313.9535988808573,360.872699552109,654.2433998534508,1144.6120678824436,40.147898310338576,8.697871645348348,45.920840982445796,51.627478936581525,46.2797659077576,50.15033449181938,38.183907571497066,8.108
17,31.3889273,2,10,4,13.5168,7.364078752,16.96547561,12.480405099999999,10.805906202687428,24508.34965738721,4.132352941176471,186.77478893380004,153.16196283962543,-36.885377765010084,-12.554151106004026,-10.988796322895722,-6.28468830795748,-1.2789428325193906,37.69314373264384,7.468383925436473,-27.815953270133125,-2.9235487216317195,-2.849091472052037,-20.021168989951786,15.285719096629373,-5.222358263239238,4.6967423103770285,3.9630238659867967,-4.519787427905102,3,1.6606455675955287,40.30144816011035,4.794537184071822,48.736930079857075,11.050456081168516,11.21535880699783,28.76308341331783,6.06636706846161,5.316788604006331,10.84019487200289,39.26532850650029,11.64351821762643,6.406962787786133,2.828400000000001,3.0,8.0,7.0,13.903702450118608,6.116627677362881,12.07797902180356,0.7360806650217759,7.717329474749372,8,5.093750200806762,1203.301739783209,1448.8193382193615,352.6405025957284,646.5983508793709,1093.2441456252316,39.424552087139524,7.183912499941956,30.1008298417813,28.118313251784233,29.09944096631498,42.72279886471711,25.91449058529596,6.103
79,22.80549041,4,10,6,13.5168,10.10229042,5.656287732999999,9.018116787,12.89948474954982,20895.396143031976,5.5963302752293576,195.08497768158261,170.30803518892762,-123.65306122448976,-7.343112244897963,-6.957908163265308,-6.119897959183675,5.832908163265304,14.520408163265321,-23.633219954648517,5.099773242630378,-6.4246924744897935,-1.413566149831439,-39.07363325635107,26.821969221642266,-8.127980296352945,1.4800607091023563,2.3894492074181413,-4.195741752423209,4,-0.34983096635453226,40.31231628916754,9.589074368143644,35.746825811704824,10.470530430962237,31.96211775186753,23.968546229246012,5.008912523954532,9.838270479539773,10.470530430962237,36.5724978297141,4.846547584032807,6.398904394614161,2.2716000000000003,4.0,5.0,4.0,0.0,6.318997309661121,14.41929806405332,3.38279958612387,7.339178214903253,8,6.6052979209482015,1243.3355523510972,1630.6302438555426,349.06219607684267,651.0987674248869,1074.1377439234786,43.30808281383608,9.915748916646733,22.841288544740532,19.591069509703452,58.83256811849967,36.095172757046214,45.19775327004266,5.721
71,26.45599542,3,9,3,12.80799667,7.801106206,9.076191129,12.50013517,6.4882748735912505,23804.91811322621,4.370689655172414,191.36178319523052,159.28805059658114,27.40051020408164,-11.542091836734702,-11.3858418367347,-9.266262755102039,-4.4681122448979576,28.701920351473927,12.66012967687075,-34.37278557256235,-1.873275510204082,-1.7025411398607233,-29.187967123657923,20.44044400294387,-2.679845098192151,8.437669002917438,3.546854554912315,-4.5947757336145845,3,0.6786464611614123,40.25025560396659,14.597986892098177,42.316108456931055,11.15945887427257,11.21535880699783,32.70025046616064,6.06636706846161,5.425791397110385,10.84019487200289,37.797831073953326,10.284447769125077,9.119121976675114,1.5511999999999997,9.0,7.0,6.0,7.427302492163785,6.1606062126168615,16.119791146887202,1.5208492869541197,8.068072290641942,8,5.093750200806762,1257.8285355338664,1555.2616782537882,354.7094239254062,648.3528561807337,1094.038703021911,42.591747292414,9.519757265235294,23.40825979891475,18.49136817237301,28.1732256934472,46.46687867691702,25.917455543385657,6.666
